time,HEADWATER,TAILWATER,GAGE_1
289.0000000000,-15.082,-27.523,543.77
290.0000000000,2.5043,-16.597,515.23
291.0000000000,19.652,-5.9656,487.43
292.0000000000,36.348,4.3391,460.40
293.0000000000,52.616,14.306,434.14
294.0000000000,68.419,23.979,408.64
295.0000000000,83.800,33.336,383.88
296.0000000000,98.696,42.354,359.94
297.0000000000,113.12,51.036,336.81
298.0000000000,127.09,59.391,314.46
299.0000000000,140.58,67.428,292.89
300.0000000000,153.62,75.128,272.13
301.0000000000,166.17,82.512,252.17
302.0000000000,178.21,89.522,233.09
303.0000000000,189.79,96.223,214.78
304.0000000000,200.86,102.57,197.33
305.0000000000,211.45,108.58,180.71
306.0000000000,221.54,114.24,164.92
307.0000000000,231.14,119.59,149.95
308.0000000000,240.22,124.57,135.86
309.0000000000,248.82,129.23,122.57
310.0000000000,256.90,133.54,110.15
311.0000000000,264.46,137.51,98.596
312.0000000000,271.52,141.14,87.879
313.0000000000,278.06,144.43,78.021
314.0000000000,284.05,147.37,69.053
315.0000000000,289.54,149.99,60.912
316.0000000000,294.50,152.27,53.655
317.0000000000,298.96,154.24,47.203
318.0000000000,302.87,155.87,41.633
319.0000000000,306.27,157.19,36.900
320.0000000000,309.12,158.20,33.016
321.0000000000,311.47,158.90,29.950
322.0000000000,313.26,159.29,27.756
323.0000000000,314.57,159.39,26.344
324.0000000000,315.30,159.19,25.809
325.0000000000,315.52,158.70,26.076
326.0000000000,315.22,157.92,27.164
327.0000000000,314.38,156.82,29.113
328.0000000000,313.00,155.40,31.925
329.0000000000,311.06,153.67,35.600
330.0000000000,308.64,151.63,40.079
331.0000000000,305.62,149.24,45.508
332.0000000000,302.09,146.52,51.778
333.0000000000,298.04,143.47,58.899
334.0000000000,293.46,140.10,66.867
335.0000000000,288.33,136.37,75.750
336.0000000000,282.64,132.26,85.575
337.0000000000,276.44,127.82,96.243
338.0000000000,269.72,123.04,107.77
339.0000000000,262.47,117.90,120.18
340.0000000000,254.72,112.43,133.43
341.0000000000,246.41,106.58,147.62
342.0000000000,237.60,100.40,162.63
343.0000000000,228.22,93.849,178.59
344.0000000000,218.33,86.935,195.42
345.0000000000,207.97,79.696,213.05
346.0000000000,197.05,72.093,231.59
347.0000000000,185.65,64.141,250.97
348.0000000000,173.76,55.866,271.16
349.0000000000,161.36,47.249,292.20
350.0000000000,148.42,38.258,314.16
351.0000000000,135.03,28.957,336.87
352.0000000000,121.10,19.288,360.49
353.0000000000,106.79,9.3607,384.76
354.0000000000,91.916,-0.94909,409.96
355.0000000000,76.545,-11.612,436.02
356.0000000000,60.665,-22.626,462.93
357.0000000000,44.358,-33.931,490.57
358.0000000000,27.605,-45.527,518.94
359.0000000000,10.420,-57.430,548.05
360.0000000000,-7.2269,-69.641,577.92
361.0000000000,-25.362,-82.190,608.63
362.0000000000,-43.943,-95.048,640.09
363.0000000000,-62.919,-108.16,672.20
364.0000000000,-82.350,-121.60,705.08
365.0000000000,-102.28,-135.38,738.80
366.0000000000,-122.53,-149.37,773.06
367.0000000000,-143.19,-163.63,808.00
368.0000000000,-164.27,-178.18,843.65
369.0000000000,-185.81,-193.04,880.06
370.0000000000,-207.76,-208.19,917.18
371.0000000000,-230.03,-223.54,954.82
372.0000000000,-252.78,-239.24,993.29
373.0000000000,-275.89,-255.17,1032.3
374.0000000000,-299.37,-271.35,1072.0
375.0000000000,-323.18,-287.76,1112.2
376.0000000000,-347.41,-304.46,1153.2
377.0000000000,-371.93,-321.33,1194.6
378.0000000000,-396.81,-338.47,1236.6
379.0000000000,-422.08,-355.86,1279.3
380.0000000000,-447.65,-373.46,1322.5
381.0000000000,-473.52,-391.25,1366.1
382.0000000000,-499.73,-409.27,1410.4
383.0000000000,-526.24,-427.50,1455.1
384.0000000000,-553.18,-446.02,1500.6
385.0000000000,-580.14,-464.51,1546.1
386.0000000000,-607.46,-483.28,1592.1
387.0000000000,-635.12,-502.26,1638.8
388.0000000000,-663.03,-521.41,1685.9
389.0000000000,-691.14,-540.69,1733.2
390.0000000000,-719.39,-560.04,1780.9
391.0000000000,-747.88,-579.54,1828.9
392.0000000000,-776.73,-599.30,1877.5
393.0000000000,-805.74,-619.18,1926.4
394.0000000000,-834.99,-639.21,1975.6
395.0000000000,-864.48,-659.39,2025.3
396.0000000000,-894.22,-679.76,2075.4
397.0000000000,-924.12,-700.22,2125.8
398.0000000000,-954.23,-720.82,2176.5
399.0000000000,-984.48,-741.49,2227.4
400.0000000000,-1014.9,-762.26,2278.6
401.0000000000,-1045.4,-783.13,2330.0
402.0000000000,-1076.0,-804.04,2381.5
403.0000000000,-1106.7,-824.95,2433.1
404.0000000000,-1137.5,-845.97,2485.0
405.0000000000,-1168.5,-867.10,2537.1
406.0000000000,-1199.7,-888.33,2589.5
407.0000000000,-1231.0,-909.73,2642.2
408.0000000000,-1262.3,-931.09,2694.9
409.0000000000,-1293.7,-952.43,2747.6
410.0000000000,-1325.2,-973.87,2800.5
411.0000000000,-1356.6,-995.24,2853.3
412.0000000000,-1388.0,-1016.6,2906.1
413.0000000000,-1419.6,-1038.1,2959.2
414.0000000000,-1451.2,-1059.6,3012.2
415.0000000000,-1482.9,-1081.1,3065.5
416.0000000000,-1514.7,-1102.7,3118.8
417.0000000000,-1546.4,-1124.2,3172.0
418.0000000000,-1577.9,-1145.6,3224.9
419.0000000000,-1609.6,-1167.1,3278.1
420.0000000000,-1641.2,-1188.5,3331.2
421.0000000000,-1672.8,-1209.9,3384.1
422.0000000000,-1704.3,-1231.2,3436.9
423.0000000000,-1735.6,-1252.4,3489.5
424.0000000000,-1766.9,-1273.6,3541.8
425.0000000000,-1798.1,-1294.8,3594.3
426.0000000000,-1829.4,-1315.9,3646.6
427.0000000000,-1860.6,-1337.0,3699.0
428.0000000000,-1891.5,-1357.9,3750.8
429.0000000000,-1922.4,-1378.8,3802.5
430.0000000000,-1953.2,-1399.6,3854.2
431.0000000000,-1983.8,-1420.2,3905.4
432.0000000000,-2014.3,-1440.9,3956.6
433.0000000000,-2044.3,-1461.1,4006.7
434.0000000000,-2074.2,-1481.2,4056.7
435.0000000000,-2104.1,-1501.3,4106.7
436.0000000000,-2133.9,-1521.4,4156.7
